%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
29, 45613.32, 88497.39, -26925.38, 110662.97, 9008.36, -28521.72, -50620.42, -32412.26, -9867.65, 32684.08, -45218.63, -15636.61, -24761.15, -2151.78, 4027.94, 182698.14, 0.000, 0.000, 0.000, 19:25:41.113, 1579559141113
30, 57977.54, 89632.77, -34482.95, 103797.43, 6550.31, -34851.93, -51595.20, -39093.69, -23374.98, 32721.63, -55888.57, -26344.97, -36760.86, -14340.25, -9936.89, -103291.12, 0.000, 0.000, 0.000, 19:25:41.114, 1579559141114
31, 53148.98, 91504.55, -28149.70, 102222.75, 354.95, -38697.57, -57203.92, -37695.32, -13445.09, 32919.36, -48273.71, -16195.45, -27055.78, -4376.69, 1474.10, 114378.08, 0.000, 0.000, 0.000, 19:25:41.114, 1579559141114
32, 47898.71, 86300.64, -30975.16, 110193.59, 12438.37, -26835.26, -48225.43, -33009.75, -15437.25, 32796.63, -48206.45, -20379.18, -29809.49, -7763.03, -1826.43, 70882.97, 0.000, 0.000, 0.000, 19:25:41.114, 1579559141114
33, 60840.95, 91616.02, -33637.59, 97254.67, -1527.16, -43142.26, -58296.25, -42154.16, -22265.40, 33210.54, -54890.45, -22800.63, -34771.80, -12328.44, -7381.17, -64664.46, -0.016, -0.302, 0.964, 19:25:41.115, 1579559141115
34, 43607.27, 86589.13, -26921.00, 109719.50, 9344.86, -28624.63, -51041.23, -31497.68, -10559.95, 32742.51, -44290.79, -14901.86, -24957.17, -2825.91, 4171.37, 182633.33, 0.000, 0.000, 0.000, 19:25:41.115, 1579559141115
35, 55816.71, 87662.45, -34506.73, 102882.59, 6720.32, -35080.37, -52057.64, -38348.13, -24058.46, 32843.94, -54977.76, -25598.49, -37017.64, -15029.18, -9855.91, -103740.50, 0.000, 0.000, 0.000, 19:25:41.115, 1579559141115
36, 50745.75, 89372.64, -28151.44, 101364.15, 426.76, -39008.78, -57662.38, -37056.31, -14078.54, 32982.50, -47312.52, -15365.64, -27320.38, -5017.34, 1561.52, 114354.49, 0.000, 0.000, 0.000, 19:25:41.116, 1579559141116
37, 45747.18, 83402.29, -30996.30, 109449.34, 12401.75, -27236.85, -48687.60, -32639.02, -16069.74, 33140.33, -47266.63, -19577.45, -30147.56, -8432.58, -1791.05, 71125.13, 0.000, 0.000, 0.000, 19:25:41.116, 1579559141116
38, 59074.90, 86082.38, -33682.20, 95980.06, -1736.37, -43736.08, -58832.07, -41938.82, -23004.26, 33603.99, -54072.87, -22025.90, -35257.55, -13111.33, -7486.38, -65486.45, -0.018, -0.308, 0.968, 19:25:41.116, 1579559141116
39, 42106.15, 78994.99, -26915.88, 107519.24, 8870.20, -29557.28, -51715.99, -31424.43, -11349.57, 33036.61, -43540.68, -14192.80, -25520.19, -3646.98, 3986.61, 182609.13, 0.000, 0.000, 0.000, 19:25:41.117, 1579559141117
40, 54458.50, 79477.75, -34448.13, 99837.37, 6119.59, -36233.68, -52742.63, -38254.54, -24788.60, 33341.14, -54182.13, -24742.69, -37583.61, -15834.82, -10058.35, -104314.67, 0.000, 0.000, 0.000, 19:25:41.117, 1579559141117
41, 49569.06, 81228.27, -28089.95, 97637.13, -378.48, -40441.68, -58402.00, -36939.12, -14923.48, 33248.26, -46636.91, -14584.42, -28029.78, -5931.95, 1190.63, 112950.71, 0.000, 0.000, 0.000, 19:25:41.117, 1579559141117
42, 44599.04, 75349.13, -30943.02, 105109.88, 11410.83, -28823.49, -49458.82, -32570.04, -16852.63, 33167.53, -46534.39, -18816.81, -30810.00, -9258.00, -2154.82, 70290.38, 0.000, 0.000, 0.000, 19:25:41.118, 1579559141118
43, 57888.07, 81489.20, -33474.20, 91819.69, -2711.94, -45262.77, -59471.75, -41728.56, -23624.16, 33566.86, -53200.17, -21162.68, -35852.31, -13765.37, -7775.84, -66310.47, -0.020, -0.304, 0.970, 19:25:41.118, 1579559141118
44, 41054.61, 76313.95, -26968.99, 103956.69, 7859.45, -30965.03, -52287.61, -31296.60, -11851.43, 32909.16, -42580.54, -13301.75, -26073.96, -4190.66, 3728.49, 182625.95, 0.000, 0.000, 0.000, 19:25:41.118, 1579559141118
45, 53296.73, 78162.69, -34523.59, 96872.21, 5179.95, -37389.13, -53194.33, -38155.61, -25222.78, 33142.99, -53180.16, -23975.44, -38100.29, -16296.72, -10295.55, -104336.60, 0.000, 0.000, 0.000, 19:25:41.118, 1579559141118
46, 48267.32, 80524.05, -28141.40, 95387.38, -1318.31, -41436.45, -58821.83, -36807.73, -15301.65, 33009.77, -45602.18, -13844.67, -28511.35, -6327.58, 983.79, 112829.34, 0.000, 0.000, 0.000, 19:25:41.119, 1579559141119
47, 43253.48, 74874.27, -31136.02, 103326.43, 10556.66, -29613.24, -49806.37, -32496.44, -17177.56, 32882.05, -45465.97, -18080.82, -31250.38, -9615.27, -2330.50, 70410.85, -0.020, -0.308, 0.966, 19:25:41.119, 1579559141119
48, 56738.88, 81652.80, -33558.06, 90485.87, -3522.86, -45943.96, -59818.59, -41598.52, -23955.08, 33266.57, -52175.56, -20542.35, -36254.13, -14170.02, -7962.56, -66944.39, 0.000, 0.000, 0.000, 19:25:41.119, 1579559141119
49, 39970.33, 76135.34, -26989.15, 103026.02, 7096.77, -31534.62, -52602.57, -31191.46, -12032.26, 32621.48, -41442.64, -12560.85, -26294.35, -4458.23, 3699.30, 182621.09, 0.000, 0.000, 0.000, 19:25:41.120, 1579559141120
